userId,movieId,rating,timestamp,user,movie
27251,184,193565,3.5,1537098554,183,5482
66361,427,6349,1.0,1053069100,426,7565
98619,607,2881,5.0,963080278,606,3297
74132,474,3723,4.0,979180620,473,8144
43477,291,81834,5.0,1453051463,290,1933
17467,111,6863,3.0,1516140966,110,771
77887,483,91653,3.5,1415578399,482,4209
8574,58,353,3.0,847718991,57,610
76479,480,2094,3.0,1179159579,479,130
92143,596,168026,4.0,1535712421,595,8976
72360,466,55247,4.5,1439915637,465,1271
15789,103,6373,3.5,1431957980,102,1208
75912,477,33004,5.0,1200941545,476,1238
45057,298,45672,2.5,1447598869,297,1897
93618,599,3259,3.0,1498521459,598,2600
51213,331,3717,2.0,1537157988,330,1014
56960,380,593,5.0,1493473943,379,34
14480,91,2959,4.5,1112711473,90,192
13182,84,491,3.0,858771951,83,650
28485,198,2628,2.0,1034138101,197,171
28235,195,3623,3.0,1008558152,194,737
50578,326,69481,3.5,1419881507,325,2990
35385,239,1485,2.5,1221158789,238,1484
89365,580,593,4.5,1167790851,579,34
93040,599,1223,4.5,1498533210,598,1104
15413,100,3098,4.0,1100186085,99,2594
64009,414,5665,3.0,1065052469,413,5283
98935,608,1641,2.5,1117491612,607,365
32403,221,1961,3.0,1111175964,220,1170
89142,577,1580,3.0,945965825,576,101
99050,608,2454,3.0,1117415487,607,2915
40970,275,5938,5.0,1049077076,274,6349
96269,603,781,4.0,963180237,602,2896
58697,382,7458,4.0,1515171306,381,885
7747,51,7569,5.0,1230930769,50,1883
69362,448,4558,3.0,1019128257,447,844
53711,354,2949,3.5,1200865477,353,191
96003,602,176,4.0,840876086,601,301
31896,219,7163,2.5,1195700669,218,2968
71143,453,5299,4.0,1034602261,452,1841
96790,603,2966,4.0,963179423,602,3230
58074,380,169982,3.0,1508110353,379,7195
80405,509,838,3.5,1436031723,508,701
59753,387,3527,3.5,1095040790,386,218
6146,42,2574,3.0,996256541,41,2581
76115,479,2146,3.0,1039362619,478,2569
55461,368,481,4.0,971273532,367,2168
94747,599,74916,2.5,1498517133,598,6524
84706,546,3942,5.0,973588747,545,8745
80108,503,2248,3.0,1335219177,502,1583
57279,380,3272,4.0,1494036265,379,2203
55553,368,1343,3.0,971275698,367,2557
71851,462,7920,3.5,1123891062,461,8104
48016,311,6461,4.0,1057854696,310,4121
46650,306,60126,3.5,1518380670,305,3081
29093,200,3977,4.0,1229886309,199,740
24869,176,153,3.0,840108593,175,464
41666,282,45720,3.0,1514068168,281,3384
24324,169,5,5.0,1078284788,168,483
95330,600,1391,2.0,1237857142,599,361
21063,139,88140,2.5,1453924928,138,1330
30860,216,3793,4.0,975211383,215,228
32219,220,50872,4.5,1230054818,219,1052
32948,224,2396,4.0,971812591,223,1608
87553,564,5299,3.5,1478453697,563,1841
92591,597,3033,3.0,941641472,596,198
8017,56,349,4.0,835799081,55,19
42803,288,3623,1.0,978465866,287,737
10423,68,318,3.0,1158531293,67,232
97175,605,940,4.0,1277096068,604,46
37308,249,111362,4.5,1409995330,248,1356
74445,474,5444,3.0,1046871225,473,3327
65549,420,7361,4.0,1218037135,419,1129
69789,448,64285,3.5,1293908132,447,3154
20635,136,161,4.0,832449222,135,530
84872,551,48774,3.0,1504926231,550,1050
41262,280,575,4.0,1347604965,279,669
98599,607,2420,4.0,964743424,606,1176
57873,380,81591,4.0,1494708624,379,1932
1702,17,1201,5.0,1305696878,16,1102
54666,361,1047,3.5,1204040659,360,1448
31917,219,8798,2.0,1194686362,218,235
76402,480,1291,5.0,1179162388,479,89
13310,84,1219,4.0,858772845,83,76
99653,610,1682,5.0,1479543017,609,728
72875,469,3469,4.0,965845925,468,5549
69255,448,3827,3.0,1021877820,447,1017
32256,220,68791,3.5,1246644414,219,1917
31041,217,921,2.0,955943345,216,1441
40966,275,5816,2.0,1049077696,274,763
95677,600,4896,4.0,1237713120,599,457
88717,573,788,4.5,1187044868,572,1430
14072,90,32,4.0,856353996,89,292
56499,375,344,4.0,1225314371,374,470
43097,288,36509,2.5,1216994285,287,5923
95154,600,296,4.5,1237712505,599,16
3683,22,3481,0.5,1268726778,21,422
83439,530,208,3.0,843226873,529,549
59389,387,1127,4.5,1095040605,386,66
38355,263,2761,4.0,1120071515,262,181
85950,558,3186,5.0,1035416294,557,2598
60258,387,58293,2.0,1214730732,386,2349
24814,174,410,3.0,848487060,173,473
77731,483,27904,4.5,1204473703,482,3148
26831,182,4873,4.5,1063646378,181,4183
91646,594,4155,5.0,1108976099,593,2622
92302,597,1214,5.0,940420585,596,75
4797,29,1617,5.0,1315262432,28,103
14371,91,1771,4.0,1112717639,90,4060
46669,306,85788,2.5,1518327296,305,6553
55049,365,79132,1.5,1488332431,364,244
90927,590,3365,4.0,1258429313,589,420
45064,298,46723,1.0,1447598551,297,2310
33897,231,109487,3.0,1433089543,230,253
7755,51,26680,3.5,1230931737,50,2972
98630,607,3081,4.0,963079496,606,1182
10401,68,193,2.0,1261624010,67,1023
25,1,457,5.0,964981909,0,25
65525,420,4993,4.5,1218041503,419,753
90378,587,2657,5.0,953138576,586,177
33399,226,5377,4.0,1114838981,225,869
2052,18,27831,3.5,1456958283,17,1234
11840,73,6333,5.0,1464275206,72,767
83039,525,94959,4.5,1476480662,524,3490
20966,139,7317,2.0,1453925353,138,1218
11580,68,97913,4.0,1372618197,67,1953
84353,541,293,3.0,835643161,540,588
49594,318,72720,4.0,1507743527,317,924
22954,156,2795,3.0,946799903,155,2586
84859,551,6934,4.0,1504925976,550,772
54080,356,47518,2.5,1242881864,355,3511
90746,590,1587,3.0,1258428395,589,102
85681,555,2551,3.0,978822601,554,4221
5575,40,150,5.0,832058854,39,463
20837,137,3741,4.5,1204863644,136,1123
85809,555,3608,4.0,978820906,554,1739
53371,352,56587,4.0,1493674709,351,2346
97123,604,432,3.0,832079982,603,632
9776,64,4235,5.0,1161529057,63,2101
27771,187,39427,4.0,1180301554,186,5190
40323,274,45081,3.5,1171829238,273,5252
58006,380,115877,3.0,1493422244,379,1998
2922,19,3505,3.0,965711106,18,1729
93331,599,2167,3.5,1498798219,598,1574
76381,480,1235,4.0,1179162123,479,2899
24235,168,608,5.0,1306801670,167,36
14265,91,924,3.5,1112711183,90,723
17309,111,1682,4.0,1516156052,110,728
44169,294,1806,2.0,966634003,293,1520
2910,19,3471,4.0,965703583,18,1721
17288,111,1028,4.0,1517441192,110,862
71773,462,3978,0.5,1123892413,461,3307
96506,603,1653,4.0,963179791,602,1031
30247,211,63113,4.0,1350912462,210,911
85499,555,1527,3.0,978841598,554,1030
85274,554,2570,3.0,944899345,553,7442
59690,387,2991,3.5,1094942058,386,195
3318,21,2953,3.0,1500701906,20,1181
71190,454,26131,3.0,1284801901,453,5159
157,1,2450,4.0,964982620,0,157
91728,595,50,5.0,938807286,594,4
21457,140,4306,3.0,1010775654,139,744
80067,502,3671,5.0,1111757748,501,222
95705,600,5618,5.0,1237746672,599,762
24105,167,1215,5.0,1154721694,166,1451
93968,599,4980,2.5,1519122705,598,2403
37649,254,30707,4.5,1180564517,253,2049
100424,610,73741,3.0,1479543212,609,9624
94928,599,103366,2.0,1498531411,598,9261
43959,294,3,1.0,966596854,293,1
26497,182,2567,3.5,1055155267,181,3293
35815,242,588,3.0,834073077,241,322
308,4,126,1.0,986848920,3,298
19789,129,7099,4.5,1167378073,128,1128
92119,596,133645,4.0,1535828766,595,8972
94148,599,6557,0.5,1498502617,598,9038
63625,414,4149,3.0,982170225,413,3237
18506,117,986,3.0,844163896,116,713
67380,436,262,4.0,833530252,435,573
74003,474,3186,3.5,1100292323,473,2598
98706,608,185,3.0,1117415385,607,539
81376,514,31150,2.0,1533946512,513,8638
71989,462,168250,5.0,1488169576,461,3121
84928,551,166643,4.0,1504316474,550,2748
37109,249,85780,4.0,1368891309,248,3481
49216,318,3948,2.5,1342468649,317,1796
91227,590,64839,3.5,1258429218,589,1150
94545,599,44241,2.0,1519258786,598,9152
71184,454,6016,4.0,1279547126,453,1146
93836,599,4270,1.5,1498504543,598,1811
33301,226,3210,4.0,1095711725,225,276
23988,166,5464,4.0,1189037853,165,760
12843,82,3418,1.5,1084463802,81,1716
92931,599,833,1.5,1519330029,598,2660
67705,438,1500,4.0,1105649561,437,97
78133,484,5786,4.5,1343273681,483,8555
85601,555,2260,3.0,978823527,554,7436
98858,608,1129,3.0,1117504624,607,1450
25552,177,47629,4.0,1435525470,176,2311
59890,387,4979,3.5,1094938539,386,1831
29235,200,49272,5.0,1229885814,199,823
89450,580,1721,4.0,1167790146,579,987
12286,76,778,4.5,1439166459,75,1159
48316,313,1199,5.0,1030475168,312,350
78428,488,3079,3.5,1112382349,487,412
95360,600,1701,4.0,1237763925,599,7388
27166,184,104303,2.0,1537099035,183,5444
73966,474,3081,2.0,1047055085,473,1182
23677,161,1289,4.5,1176746778,160,2756
88337,570,1784,4.0,1181477774,569,729
75363,476,48,4.0,835022192,475,1400
67467,437,25,4.0,859720978,436,495
12218,75,1214,4.5,1158967602,74,75
11058,68,5419,4.5,1269123376,67,1845
96,1,1473,4.0,964980875,0,96
19060,122,86298,3.5,1461563186,121,3850
25414,177,7149,3.0,1435525213,176,878
45849,304,1270,5.0,898641489,303,85
5628,40,364,5.0,832059644,39,471
30294,212,1240,4.0,1523216809,211,81
80747,509,81564,3.5,1435992552,508,1931
86613,561,434,2.5,1491094563,560,633
20838,137,3742,4.0,1204859928,136,4272
18155,115,153,3.0,957647972,114,464
65665,422,2665,1.0,986172053,421,7684
38399,263,5463,2.0,1033172419,262,1846
58823,382,110102,4.0,1515161925,381,1074
30937,217,329,4.0,955940894,216,599
28708,199,1580,4.0,940456621,198,101
88663,572,3011,3.0,945890658,571,4910
72569,469,1201,5.0,965333710,468,1102
35022,234,2088,4.0,1004409190,233,1560
7944,54,318,4.0,830247358,53,232
18480,117,661,3.0,844163858,116,38
28638,199,969,4.0,1401308909,198,2142
118,1,2005,5.0,964981710,0,118
90524,590,17,3.5,1258418302,589,491
26959,182,6016,4.0,1054780785,181,1146
93803,599,4084,3.5,1498501785,598,2618
96350,603,1130,2.0,963176815,602,5828
68153,438,30822,3.0,1105826886,437,3363
16918,105,172589,5.0,1526207514,104,4443
98721,608,292,2.5,1117504312,607,587
79317,492,88,5.0,863976409,491,511
78383,488,720,5.0,1112382042,487,262
99938,610,6001,4.5,1479542185,609,860
4235,28,524,3.5,1242032861,27,660
36603,249,3527,4.0,1346847647,248,218
32869,223,2076,1.0,1226209223,222,383
97485,606,849,1.5,1172012792,605,263
32701,222,4343,3.5,1391352096,221,2213
82591,524,1233,5.0,851609788,523,2078
72088,464,1653,4.0,1287400391,463,1031
16124,104,6218,4.0,1113078164,103,3190
13088,84,45,4.0,858772239,83,293
16941,106,4993,5.0,1467360286,105,753
17248,110,6016,4.5,1175329902,109,1146
12573,80,4720,4.0,1377308974,79,1043
23063,156,6666,5.0,1106881196,155,2775
52337,339,106100,5.0,1460518906,338,2735
63386,414,3316,2.0,1216151232,413,1702
31519,218,5349,3.0,1111625121,217,756
15053,96,367,5.0,964773672,95,22
15095,96,2289,5.0,964773041,95,3026
91831,596,1961,3.0,1535827266,595,1170
69473,448,5553,3.0,1029240574,447,3329
68563,446,585,3.0,843839483,445,2500
50257,325,1120,3.0,1039396588,324,2173
4737,28,63113,3.0,1234853160,27,911
56989,380,839,2.0,1493668047,379,702
37031,249,72378,3.0,1346752643,248,290
30759,216,1079,5.0,975212308,215,342
17125,109,266,3.0,841107725,108,467
86049,559,368,3.0,845476079,558,314
16588,105,44022,4.0,1447538314,104,1249
56350,372,1483,1.0,874414521,371,4863
63913,414,5321,2.0,1064202518,413,7517
77874,483,88405,3.5,1415578372,482,1939
26365,182,1644,3.5,1055153747,181,106
31635,219,1391,2.5,1194932458,218,361
77771,483,48394,5.0,1215897699,482,1132
80947,510,40819,3.5,1141159637,509,896
44968,298,7451,3.0,1447598477,297,884
23376,160,1339,5.0,976797151,159,1461
4516,28,6953,3.0,1236313576,27,2243
48455,313,2617,4.0,1030475850,312,170
55036,365,68954,3.0,1488333570,364,915
70818,452,4011,5.0,1019581199,451,1021
74119,474,3632,4.0,1238350354,473,3043
11187,68,8861,3.0,1240092920,67,3351
98028,606,4796,3.0,1171813866,605,8234
58068,380,166558,3.0,1508110341,379,7194
52679,345,2359,5.0,1342826784,344,394
67800,438,2879,4.0,1105664415,437,5042
89923,584,193,1.0,834988027,583,1023
8013,56,318,4.0,835799115,55,232
6042,42,1485,4.0,996214731,41,1484
96676,603,2528,4.0,953927019,602,163
47697,307,64969,4.5,1242822526,306,913
53989,356,4349,4.0,1229139457,355,2630
29925,205,71462,5.0,1520118639,204,5629
81921,517,144352,0.5,1487958277,516,8674
24081,167,594,3.0,1154723252,166,479
16470,105,6708,4.0,1446571977,104,2513
37588,254,1214,4.0,1180564643,253,75
42401,288,1663,3.0,976120587,287,1503
17107,109,161,3.0,841106509,108,530
15805,103,8360,3.0,1431957504,102,778
6375,43,362,5.0,848994311,42,21
73650,474,1995,2.0,1046984846,473,6371
86975,561,61024,4.0,1491092121,560,2129
76491,480,2302,2.5,1179178151,479,1593
69826,448,71211,3.0,1292088078,447,6298
96144,603,176,4.0,963178102,602,301
91203,590,54995,3.0,1258427751,589,2986
15106,96,2948,3.0,964772778,95,190
76798,480,6502,4.0,1179160473,479,1045
33217,226,1968,4.0,1095662808,225,381
84714,547,1189,4.0,942723498,546,3607
35483,239,5218,4.0,1221158730,238,755
11309,68,48696,4.0,1267238467,67,3393
15903,103,88108,3.0,1431956837,102,4206
89404,580,1207,0.5,1167790977,579,1103
61255,401,79091,3.5,1510449779,400,931
55625,368,1939,3.0,971274692,367,2399
2602,19,1831,2.0,965704033,18,1523
15335,100,594,3.0,1100183782,99,479
16988,107,231,3.0,832003701,106,13
41572,282,2987,4.0,1378498865,281,194
1610,16,1222,4.5,1377477957,15,78
99274,608,4642,2.5,1117503334,607,5353
67075,433,80463,4.0,1506824072,432,1152
3622,21,122886,4.0,1452051525,20,1080
29695,202,2989,4.0,974918973,201,1865
92675,599,111,3.5,1498500979,598,1093
77096,482,50,4.0,1105396885,481,4
83250,527,2085,3.0,1033174240,526,1035
44119,294,1270,3.0,966595028,293,85
40692,275,1288,5.0,1049076847,274,359
64683,414,56921,3.5,1230174178,413,2348
25956,180,1198,4.0,1270237900,179,70
15178,98,4306,5.0,1532457782,97,744
95496,600,2616,2.5,1237742906,599,169
35968,245,3274,2.0,951183441,244,2689
17684,111,86833,4.5,1516141359,110,3484
14814,93,2872,5.0,942946986,92,185
89852,583,296,4.0,1481474161,582,16
30325,212,4306,4.0,1523216459,211,744
29942,206,36,5.0,850763310,205,461
24839,174,780,3.0,848487212,173,42
70032,448,94018,1.0,1368282328,447,6556
14213,91,500,2.5,1112711245,90,27
29904,204,87222,2.0,1327181278,203,940
16762,105,95654,5.0,1446572538,104,4351
44124,294,1291,3.0,966633825,293,89
65704,422,4187,4.0,986172401,421,4930
84028,534,104243,3.5,1459787995,533,6106
99744,610,3683,3.5,1479544378,609,1122
33335,226,3897,4.5,1114839811,225,428
79234,491,356,4.5,1522605146,490,20
95812,600,32456,4.5,1237857795,599,7141
26474,182,2395,3.5,1054779653,181,153
75264,475,6539,4.5,1498029484,474,770
50892,328,79132,1.5,1494207000,327,244
34654,232,59985,4.0,1247526185,231,5970
87301,562,79132,3.0,1368892297,561,244
51802,334,63082,3.5,1237059205,333,1915
59737,387,3408,3.0,1094938248,386,421
63039,414,2146,4.0,961514489,413,2569
43109,288,40819,4.0,1151949849,287,896
6686,45,2140,4.0,950740918,44,1570
46261,305,34048,3.5,1460303125,304,811
25902,179,185,4.0,840907561,178,539
8595,58,497,5.0,847719066,57,653
38597,265,2268,3.0,965318032,264,144
35644,240,356,5.0,849122130,239,20
6137,42,2492,1.0,996220790,41,161
75203,475,260,5.0,1498029369,474,15
25317,177,4823,3.5,1435526411,176,3322
57861,380,79008,4.0,1509058833,379,5626
14922,95,1617,4.0,1043339335,94,103
10333,67,1580,4.0,1501273559,66,101
40706,275,1414,2.0,1049078987,274,3710
5117,33,1365,3.0,939715749,32,2449
79641,495,30810,4.5,1458635960,494,3149
50245,325,800,4.0,1039396510,324,327
71896,462,48385,4.0,1488672663,461,2315
47999,311,1304,1.5,1057854244,310,360
64684,414,57368,3.0,1249835253,413,2128
79339,492,661,3.0,863976201,491,38
55509,368,1037,3.0,971277081,367,831
55714,368,2617,2.0,971276901,367,170
3250,21,743,4.0,1423422395,20,1427
15840,103,56757,4.0,1431970089,102,1275
87494,563,98203,1.0,1441845651,562,953
4089,27,913,4.0,965151031,26,1097
62809,414,1382,2.0,961516154,413,3222
63756,414,4677,3.0,1017670074,413,3320
15956,104,364,4.0,1048589315,103,471
24708,171,1214,5.0,866905795,170,75
63206,414,2707,3.0,961436515,413,1115
45329,298,91630,4.0,1447516987,297,1943
39828,274,3843,4.0,1234946143,273,5841
38809,266,2539,4.0,945669709,265,1626
63455,414,3594,3.0,961437914,413,1738
68437,445,910,3.5,1454622112,444,334
33871,230,54272,4.5,1196304543,229,1269
94047,599,5530,2.5,1498515133,598,5152
21858,141,139385,4.0,1513133075,140,1372
47785,308,7153,3.5,1421373696,307,774
18430,117,368,4.0,844163136,116,314
16026,104,2040,3.0,1048793884,103,1552
75434,477,104,4.0,1200940046,476,518
14794,93,2105,5.0,942947026,92,133
58054,380,152081,5.0,1508108671,379,1088
83317,527,4289,1.0,1033173581,526,7272
85750,555,3072,4.0,978820747,554,1682
90067,586,733,4.0,1529899989,585,40
98410,606,46723,3.5,1179784984,605,2310
2281,19,15,2.0,965710039,18,489
58897,384,296,5.0,996441209,383,16
59085,385,1023,4.0,842892279,384,50
93919,599,4683,2.5,1498518559,598,6209
48324,313,1219,3.0,1030475592,312,76
14722,93,10,4.0,942946208,92,486
64092,414,6218,5.0,1046700673,413,3190
88602,572,1374,4.0,945888975,571,1166
8352,57,2202,5.0,965796793,56,3025
85327,555,316,4.0,978841730,554,17
66030,425,1909,3.0,1085490746,424,1032
1867,18,1222,4.5,1455050183,17,78
13445,86,4963,4.5,1344083278,85,752
49488,318,56587,3.5,1455962106,317,2346
70155,448,103772,2.5,1409428197,447,1349
86606,561,353,4.0,1491095244,560,610
25820,178,446,3.5,1163673711,177,2437
39934,274,4821,3.5,1171932372,273,1826
6300,42,4487,4.0,996260366,41,2639
45292,298,86377,4.0,1447584682,297,3483
11229,68,32031,2.5,1269123640,67,804
62448,414,348,4.0,961438199,413,311
25268,177,3755,4.0,1435524464,176,1794
45229,298,72011,1.5,1447516920,297,921
83380,528,40697,0.5,1391736467,527,5638
43701,292,3994,2.0,1039914864,291,741
13227,84,899,4.0,858773054,83,330
48139,312,2393,2.0,1043176864,311,1606
25601,177,56775,4.0,1435526726,176,1908
88241,570,253,3.0,1181477393,569,465
8268,57,1500,3.0,965796941,56,97
92746,599,314,2.5,1519259227,598,595
80209,504,4246,4.0,1064450484,503,446
25678,177,72998,2.5,1435524485,176,926
64758,414,68932,3.5,1273977741,413,2726
10781,68,2606,2.5,1275957867,67,1632
52959,348,2505,4.0,1378849984,347,2579
14676,91,7802,4.0,1112711552,90,4135
517,5,21,4.0,847435238,4,291
54947,365,4027,3.0,1488333553,364,436
96528,603,1748,2.0,953925390,602,1515
48179,312,3527,3.0,1043176773,311,218
83526,532,2959,5.0,1025570428,531,192
81505,516,260,5.0,994624788,515,15
39814,274,3726,3.5,1296946956,273,5438
26542,182,2858,5.0,1054780327,181,184
12793,82,1370,4.0,1084468199,81,977
78999,489,34520,2.0,1333832934,488,4510
74133,474,3724,3.5,1201833307,473,5615
31678,219,1953,3.5,1194680705,218,2038
33761,230,595,2.0,1196304443,229,323
37944,258,122918,3.5,1534892501,257,1367
34873,233,81591,3.5,1529333481,232,1932
75122,474,44788,3.5,1189991172,473,3381
19999,132,1073,3.5,1329983931,131,60
76445,480,1721,4.0,1179178328,479,987
7692,51,4327,4.0,1230930044,50,1191
79016,489,44191,4.0,1332773035,488,1250
57276,380,3264,3.0,1494035952,379,1698
64761,414,69306,3.0,1261937809,413,4738
20802,137,1299,5.0,1204863767,136,1112
19906,131,7153,3.5,1349840319,130,774
37582,254,904,4.5,1180564710,253,332
57441,380,5418,4.0,1494528166,379,1198
4540,28,8207,3.5,1234338471,27,777
81456,514,167538,1.0,1533946049,513,8650
5189,34,110,0.5,1162049056,33,7
4717,28,61024,2.0,1234854178,27,2129
31879,219,6595,2.5,1195927393,218,3332
50129,323,454,3.0,1422640259,322,638
79499,494,4498,3.0,1001666564,493,6004
24725,172,593,4.0,1290913671,171,34
92727,599,252,2.0,1519181428,598,568
98475,606,91500,4.5,1349082477,605,1067
38153,261,3897,4.0,1404881541,260,428
40526,274,72641,3.5,1285026175,273,1921
96125,603,101,4.0,963178236,602,6
72149,464,58025,2.5,1325589906,463,1909
51351,331,112852,3.0,1537157881,330,1077
3500,21,79185,4.0,1427558538,20,1928
64225,414,6954,4.0,1109974396,413,7596
32408,221,2023,4.0,1111178043,220,836
60865,393,5902,0.5,1430507509,392,855
42398,288,1646,3.0,978560009,287,3018
58312,381,4022,4.0,1165976142,380,1042
57647,380,32587,4.0,1493423259,379,806
66045,425,2167,3.5,1085490960,424,1574
53568,353,435,2.0,831939792,352,634
44054,294,590,3.0,966633851,293,32
73368,474,1068,3.5,1106231071,473,8163
69371,448,4630,1.0,1028717134,447,7749
55228,367,858,5.0,997811235,366,1027
91031,590,4890,2.0,1258417063,589,2512
9640,64,2124,4.0,1161565612,63,2679
30222,211,4262,4.5,1350912920,210,1190
37530,253,3363,3.5,1286642590,252,2402
38049,260,3052,4.5,1109409252,259,200
35830,243,173,3.0,837155242,242,1404
67312,434,74458,4.5,1270603117,433,242
47624,307,51255,3.5,1187025714,306,2325
7252,50,26729,3.5,1517954985,49,2407
2548,19,1527,5.0,965703811,18,1030
55729,368,2802,3.0,971276831,367,1651
72937,470,62,3.0,849224778,469,504
32031,219,56788,4.5,1199216343,218,2061
13606,89,2395,2.0,1520408323,88,153
49940,321,288,3.0,843212474,320,584
14978,95,4270,3.0,1043339248,94,1811
79442,493,1275,5.0,1001562812,492,86
72667,469,1704,3.0,965846390,468,233
47601,307,46970,2.5,1186173832,306,236
37191,249,94864,4.5,1347746255,248,1068
11242,68,34072,2.5,1158533621,67,3215
17900,111,183227,3.5,1517440658,110,4659
52622,344,4226,1.5,1420496088,343,444
76811,480,6755,3.5,1179161033,479,3335
32657,222,1732,3.5,1391350152,221,108
27415,186,2077,3.0,1031078668,185,4901
25639,177,64957,3.5,1435526224,176,1289
48329,313,1240,5.0,1030474666,312,81
78309,487,1197,4.0,1428574579,486,69
11176,68,8636,4.5,1158531383,67,782
86909,561,8633,3.5,1491095475,560,2263
16761,105,95377,4.5,1446572593,104,4350
47442,307,6888,0.5,1186172734,306,1215
21682,140,47099,3.5,1180627467,139,898
71605,462,1097,1.0,1478489774,461,65
81041,512,553,3.0,841449477,511,31
84206,537,104841,3.0,1424140760,536,1072
10328,67,589,3.5,1501273841,66,478
26690,182,3862,3.5,1055155076,181,5324
61226,401,6539,3.5,1510455689,400,770
4583,28,33004,3.0,1277002101,27,1238
93464,599,2613,2.0,1519234660,598,2920
48208,312,4754,4.0,1043176272,311,6709
81054,513,235,4.5,1159980374,512,14
85465,555,1334,3.0,978841648,554,5014
43153,288,57669,5.0,1265732622,287,1278
50608,326,105197,3.5,1419882264,325,6557
60538,391,1244,4.0,1030945247,390,2900
52572,343,46970,3.0,1202060562,342,236
8803,62,586,4.0,1521489913,61,827
59584,387,2193,3.0,1095040940,386,142
92700,599,186,1.5,1498504452,598,540
30809,216,2321,2.0,975212750,215,1596
25682,177,73268,2.5,1435837366,176,1302
30288,212,1198,4.0,1523216792,211,70
42494,288,2099,4.0,978467753,287,132
60934,393,111362,5.0,1430506694,392,1356
83073,525,111921,3.0,1476477796,524,2536
78369,488,232,1.5,1112382297,487,305
46049,305,1272,5.0,1494272751,304,268
33683,229,185,4.0,836941791,228,539
88273,570,608,4.0,1181477061,569,36
31475,217,3441,2.0,955940741,216,213
75170,474,49961,4.0,1180012125,473,2321
65230,418,1573,0.5,1461868528,417,100
68432,445,745,4.0,1454621815,444,1096
50716,328,1073,5.0,1494211958,327,60
50199,324,3979,1.0,974906667,323,4492
69295,448,4084,3.0,1019124686,447,2618
31872,219,6378,4.0,1194932010,218,1209
89670,580,8228,0.5,1167790945,579,2118
36144,246,80463,4.0,1355660751,245,1152
34811,233,3949,4.5,1529334158,232,277
80985,511,103253,3.5,1522155922,510,1348
93470,599,2640,4.0,1498499019,598,172
42203,288,661,3.5,1054568916,287,38
74903,474,8459,3.5,1086098720,473,8415
61263,401,122918,4.5,1510450699,400,1367
66702,429,317,5.0,828124616,428,597
89038,576,720,3.0,1358151483,575,262
10033,66,780,3.5,1104643954,65,42
65116,416,4361,1.0,1187495301,415,2633
94440,599,27772,2.0,1519136404,598,5241
15168,98,1240,1.0,1532457892,97,81
79406,492,1367,3.0,863976287,491,1467
75232,475,2716,5.0,1498031629,474,180
29871,204,32587,4.0,1327183948,203,806
50366,325,2952,4.0,1039397709,324,2189
72381,466,79132,4.0,1439885225,465,244
34114,232,4890,3.0,1218176888,231,2512
58523,381,54286,4.0,1187320025,380,902
50607,326,102194,5.0,1437425299,325,6937
63371,414,3263,2.0,961438957,413,1142
58529,381,55995,3.0,1197247514,380,5964
35870,244,377,4.0,975091322,243,621
21997,144,410,3.0,1137323822,143,473
25853,178,4002,4.0,1163673620,177,432
96218,603,495,5.0,953927108,602,9354
63458,414,3608,3.0,961437437,413,1739
40537,274,74795,3.5,1285018539,273,3725
80160,503,93270,0.5,1335220004,502,4551
95758,600,7395,1.5,1237859174,599,8895
26226,182,903,4.5,1077069064,181,1437
73520,474,1398,2.5,1060106009,473,8164
80612,509,33615,2.0,1435994238,508,1239
63539,414,3900,4.0,978963084,413,7461
73793,474,2405,3.0,1046881197,473,2120
11195,68,8947,3.0,1269123416,67,3354
73939,474,2968,4.0,1130961887,473,1668
86603,561,318,5.0,1491090705,560,232
38056,260,3556,4.5,1109409227,259,2121
61966,410,3448,3.0,990910747,409,214
77220,482,30816,4.0,1105397140,481,801
77039,480,47099,3.5,1179163566,479,898
37365,249,138036,4.5,1451084271,248,2020
28298,196,51935,4.5,1460954595,195,2327
70339,448,127198,2.5,1471463552,447,4691
88334,570,1682,3.5,1181478046,569,728
82202,521,805,4.0,852713294,520,2443
39323,274,519,3.0,1171829197,273,2654
78058,484,2694,4.0,1342297062,483,1002
6719,45,2700,5.0,1007995150,44,179
13000,83,2728,2.5,1333842742,82,3295
64295,414,7454,2.5,1089043897,413,3344
19319,125,8360,3.5,1474289753,124,778
40816,275,2997,5.0,1049076455,274,197
61362,404,141,4.0,838376079,403,524
93538,599,2947,4.0,1498499646,598,189
35536,239,35836,5.0,1221159012,238,2126
81306,514,3938,2.0,1534086624,513,6203
84270,539,5218,4.5,1332475093,538,755
4216,28,300,2.0,1242288446,27,469
73121,474,52,4.0,1004131663,473,294
5191,34,163,3.0,1162050915,33,10
44809,298,4571,2.5,1450452368,297,1145
7279,50,50872,3.0,1514238375,49,1052
68338,443,110,4.5,1501722477,442,7
83547,533,2502,4.0,1424753660,532,162
40760,275,2150,5.0,1049076972,274,386
19531,125,148626,3.5,1474424812,124,1378
12564,80,3300,4.0,1377308260,79,1010
84792,550,86332,4.0,1488728409,549,1324
29623,202,2243,4.0,974923852,201,1580
41747,284,150,2.0,832695048,283,463
6352,43,259,4.0,848994678,42,2652
22659,155,1968,2.0,961860789,154,381
29713,202,3104,4.0,974918622,201,1686
90463,588,428,4.0,839316454,587,2166
3045,20,2078,4.5,1054038081,19,127
44329,294,3108,5.0,966595639,293,1119
98765,608,500,2.0,1117408421,607,27
94631,599,54503,2.5,1498517331,598,2057
